,matchId,participantId,pos,distance,difference
1752,2695193993,4,"[array([8066., 3470.]), array([6051., 9392.]), array([7579., 9689.]), array([ 4254., 11489.]), array([6872., 4995.]), array([9353., 2343.])]","[2807.91, 3780.2, 5092.41, 3201.94, 3138.84, 6919.34]",4156.7733333333335
1754,2695193996,2,"[array([7088., 4157.]), array([3866., 6591.]), array([5290., 9108.]), array([6998., 5250.]), array([12339.,  5263.]), array([8389., 2470.])]","[2405.45, 497.2, 4172.87, 4081.26, 4623.16, 6062.66]",3640.433333333333
1756,2695193998,5,"[array([7813., 3540.]), array([3902., 6272.]), array([3498., 8898.]), array([7796., 2399.]), array([3779., 6257.]), array([4506., 9378.])]","[2764.93, 680.3, 4059.69, 7015.35, 6220.1, 3314.93]",4009.216666666667
1758,2695194000,1,"[array([8244., 3554.]), array([11140.,  5808.]), array([2758., 6366.]), array([4354., 5122.]), array([6413., 8011.]), array([9097., 2144.])]","[2719.03, 7808.62, 6650.96, 4754.96, 6023.51, 6824.08]",5796.860000000001
1760,2695194005,4,"[array([8017., 3476.]), array([3899., 6260.]), array([5866., 8412.]), array([8214., 2454.]), array([9665., 4180.]), array([2419., 8203.])]","[2805.25, 685.88, 5044.58, 7044.91, 2004.46, 2335.23]",3320.0516666666663
1762,2695194010,1,"[array([8522., 4797.]), array([3381., 6521.]), array([4865., 9215.]), array([7122., 3940.]), array([10527.,  2388.]), array([2192., 8432.])]","[1504.22, 192.02, 3925.02, 5397.11, 1843.53, 2648.84]",2585.1233333333334
1764,2695194013,3,"[array([8827., 4112.]), array([3720., 6468.]), array([3193., 8916.]), array([7585., 5093.]), array([ 1626., 12357.]), array([2284., 8895.])]","[2241.42, 415.84, 4066.19, 4332.0, 12178.71, 3009.47]",4373.9383333333335
1766,2695194017,3,"[array([8342., 3607.]), array([8104., 8514.]), array([2259., 8571.]), array([6204., 9939.]), array([8084., 7715.]), array([394., 461.])]","[2668.27, 5051.93, 4604.83, 742.65, 5316.96, 6564.67]",4158.218333333333
1768,2695194019,3,"[array([6219., 9919.]), array([3586., 9599.]), array([5351., 5592.]), array([6855., 5458.]), array([12523.,  2912.]), array([8603., 5866.])]","[4164.79, 2893.06, 7551.25, 3862.3, 3868.89, 5012.42]",4558.785
1770,2695194023,4,"[array([7365., 3109.]), array([3397., 6498.]), array([ 7735., 10900.]), array([7608., 6093.]), array([ 675., 1270.]), array([ 2925., 11862.])]","[3280.64, 215.39, 4553.57, 3372.54, 8092.86, 5713.13]",4204.6883333333335
1772,2695194024,4,"[array([8670., 4446.]), array([6984., 4978.]), array([3356., 7959.]), array([6517., 6560.]), array([8795., 2339.]), array([5546., 5302.])]","[1878.77, 3996.28, 5004.92, 2753.31, 144.81, 2137.71]",2652.633333333333
1774,2695194032,1,"[array([7645., 3959.]), array([3636., 7944.]), array([ 3273., 11557.]), array([8669., 5501.]), array([8362., 2475.]), array([ 4222., 13607.])]","[2387.29, 1256.53, 1452.59, 4335.46, 324.86, 7443.95]",2866.78
1776,2695194039,3,"[array([3400., 7757.]), array([3724., 6591.]), array([394., 461.]), array([12875.,  2711.]), array([12499.,  2197.]), array([394., 461.])]","[5054.75, 361.23, 12915.64, 9106.25, 3822.23, 6564.67]",6304.128333333333
1778,2695194040,4,"[array([2686., 5573.]), array([2338., 8433.]), array([6854., 5323.]), array([7830., 4196.]), array([3093., 2487.]), array([2378., 8300.])]","[5590.0, 2013.09, 8268.23, 5261.32, 5591.27, 2439.68]",4860.598333333333
1780,2695194049,1,"[array([ 6260., 10265.]), array([2437., 8379.]), array([7371., 3607.]), array([7204., 6162.]), array([1267., 2202.]), array([4425., 9328.])]","[4452.51, 1916.34, 10052.68, 3207.01, 7420.57, 3245.35]",5049.076666666667
1782,2695194052,2,"[array([662., 285.]), array([3544., 7327.]), array([4274., 9783.]), array([11055.,  5077.]), array([ 539., 1040.]), array([7902., 5797.])]","[9652.0, 634.5, 3227.82, 6145.28, 8263.09, 4318.83]",5373.586666666666
1784,2695194053,2,"[array([7035., 3105.]), array([6412., 4503.]), array([4333., 6184.]), array([555., 559.]), array([7267., 4976.]), array([5852., 6676.])]","[3386.6, 3748.72, 6802.29, 10638.67, 2912.01, 2303.08]",4965.2283333333335
1786,2695194069,4,"[array([7069., 3136.]), array([3423., 7215.]), array([3068., 8164.]), array([9934., 3230.]), array([2355., 4399.]), array([ 7780., 11046.])]","[3345.64, 503.51, 4827.81, 6934.91, 6627.62, 6407.38]",4774.4783333333335
1788,2695194073,1,"[array([7859., 3509.]), array([7008., 5322.]), array([4902., 6985.]), array([ 3831., 10210.]), array([3199., 1773.]), array([8673., 5275.])]","[2789.05, 3881.79, 6094.61, 2912.88, 5524.45, 5153.7]",4392.746666666667
1790,2695194078,5,"[array([8220., 7237.]), array([3904., 6251.]), array([6721., 8386.]), array([5784., 5320.]), array([9497., 5597.]), array([7405., 7119.])]","[964.07, 695.59, 5492.64, 4074.95, 3267.75, 3916.03]",3068.5049999999997
1792,2695194079,1,"[array([9421., 5635.]), array([6916., 5296.]), array([2743., 8037.]), array([ 6408., 11270.]), array([6981., 5310.]), array([10925.,  2040.])]","[1349.36, 3805.64, 5003.81, 1967.59, 3344.11, 8417.55]",3981.3433333333337
1794,2695194080,3,"[array([2940., 8119.]), array([2396., 8395.]), array([6944., 4902.]), array([10758.,  5008.]), array([2373., 8410.]), array([3615., 6709.])]","[5604.73, 1950.71, 8691.79, 5983.04, 8692.82, 520.19]",5240.546666666666
1796,2695194092,5,"[array([8584., 4646.]), array([3874., 6358.]), array([2364., 8562.]), array([5396., 3505.]), array([8198., 2522.]), array([10859.,  1489.])]","[1664.64, 605.08, 4582.35, 5930.91, 494.26, 8646.88]",3654.02
1798,2695194096,4,"[array([7550., 3670.]), array([6913., 5318.]), array([2407., 8389.]), array([ 6591., 11338.]), array([13086.,  2844.]), array([6889., 5275.])]","[2690.86, 3794.72, 4736.76, 2026.03, 4421.24, 3412.67]",3513.713333333333
1800,2695194097,1,"[array([8604., 4756.]), array([3719., 8086.]), array([2145., 8404.]), array([6007., 6581.]), array([11588.,  7781.]), array([8665., 3360.])]","[1561.95, 1413.28, 4799.08, 2795.06, 6086.46, 5800.63]",3742.7433333333333
1802,2695194099,3,"[array([6878., 3004.]), array([7002., 4593.]), array([2499., 8354.]), array([7341., 6331.]), array([6830., 4993.]), array([394., 461.])]","[3538.32, 4193.37, 4746.96, 3071.23, 3161.65, 6564.67]",4212.700000000001
1804,2695194101,3,"[array([3455., 7752.]), array([7039., 9869.]), array([7633., 3916.]), array([5982., 4989.]), array([2362., 8345.]), array([5462., 1155.])]","[5000.72, 4829.01, 9868.28, 4367.23, 8656.28, 5366.98]",6348.083333333333
1806,2695194106,5,"[array([8349., 5387.]), array([6901., 5249.]), array([8671., 2541.]), array([3353., 8954.]), array([4792., 2870.]), array([10043.,  4608.])]","[893.69, 3809.54, 11551.22, 3268.66, 3916.57, 6633.17]",5012.141666666666
1808,2695194107,2,"[array([9862., 6511.]), array([3964., 8024.]), array([ 3973., 10046.]), array([4341., 6127.]), array([2904., 9641.]), array([5443., 3577.])]","[1647.28, 1433.57, 2923.64, 3905.94, 9240.03, 3196.17]",3724.438333333333
1810,2695194112,4,"[array([8682., 4558.]), array([6945., 5449.]), array([3594., 7749.]), array([4176., 9491.]), array([8319., 2425.]), array([12836.,  3244.])]","[1773.06, 3778.68, 5205.57, 2432.59, 365.07, 9693.21]",3874.6966666666667
1812,2695194115,5,"[array([ 7006., 11320.]), array([ 3470., 11533.]), array([1607., 1155.]), array([7094., 5500.]), array([8482., 2364.]), array([2020., 8456.])]","[5193.77, 4820.77, 11978.17, 3843.62, 213.14, 2763.85]",4802.219999999999
1814,2695194121,3,"[array([8013., 5075.]), array([3475., 6675.]), array([ 6084., 10925.]), array([6983., 5487.]), array([12588.,  5622.]), array([5341., 6043.])]","[1217.85, 98.62, 3152.68, 3843.93, 5041.56, 1746.11]",2516.7916666666665
1816,2695194125,4,"[array([10300.,  3067.]), array([3771., 6564.]), array([5066., 9082.]), array([10940.,  2146.]), array([3486., 6643.]), array([4418., 5986.])]","[3815.11, 414.69, 4115.63, 8376.74, 6689.67, 841.84]",4042.2799999999993
1818,2695194132,4,"[array([10452.,  5478.]), array([4841., 8224.]), array([2888., 8099.]), array([ 1722., 11645.]), array([3747., 6517.]), array([8481., 2577.])]","[2358.06, 2099.04, 4917.73, 5409.0, 6407.9, 6071.32]",4543.841666666666
1820,2695194133,4,"[array([ 7030., 11368.]), array([ 3722., 12884.]), array([3214., 7779.]), array([8250., 3530.]), array([3218., 9244.]), array([6918., 5313.])]","[5234.87, 6180.25, 5195.14, 6012.27, 8733.87, 3430.72]",5797.8533333333335
1822,2695194135,2,"[array([7891., 3473.]), array([3858., 6473.]), array([ 2280., 11702.]), array([6922., 1694.]), array([5109., 7596.]), array([1861., 1038.])]","[2820.69, 531.3, 1871.47, 7624.72, 6280.73, 5436.95]",4094.31
1824,2695194143,3,"[array([7037., 3088.]), array([6261., 4983.]), array([2391., 8407.]), array([8449., 2641.]), array([3982., 6444.]), array([ 1227., 10012.])]","[3401.8, 3357.09, 4723.73, 6921.97, 6181.02, 4500.13]",4847.623333333334
1826,2695194145,5,"[array([7489., 3755.]), array([3525., 6140.]), array([4088., 9589.]), array([11829.,  2686.]), array([8468., 2885.]), array([ 3513., 10647.])]","[2625.33, 590.09, 3390.74, 8439.51, 501.86, 4458.87]",3334.4
1828,2695194167,1,"[array([7873., 3476.]), array([3618., 6496.]), array([ 4188., 10094.]), array([ 3042., 11042.]), array([5779., 1158.]), array([3851., 6133.])]","[2819.95, 319.13, 2906.35, 3958.09, 3172.08, 256.2]",2238.6333333333337
1830,2695194170,2,"[array([10328.,  3180.]), array([5484., 8877.]), array([3469., 8119.]), array([10785.,  2747.]), array([2330., 8594.]), array([5106., 8812.])]","[3736.29, 3015.44, 4839.22, 7784.39, 8851.19, 3024.1]",5208.438333333333
1832,2695194171,5,"[array([7906., 3566.]), array([3738., 6189.]), array([4641., 9285.]), array([6699., 4830.]), array([10392.,  3025.]), array([2984., 7879.])]","[2726.56, 632.37, 3795.06, 4483.05, 1808.01, 1799.11]",2540.6933333333336
1834,2695194174,5,"[array([8622., 4566.]), array([3133., 7508.]), array([4836., 9716.]), array([7128., 4659.]), array([10232.,  3196.]), array([ 2860., 11282.])]","[1750.99, 833.68, 3441.2, 4682.64, 1726.27, 5146.62]",2930.2333333333336
1836,2695194176,1,"[array([3291., 8112.]), array([3191., 7220.]), array([4832., 8170.]), array([11920.,  4932.]), array([695., 885.]), array([ 3815., 10771.])]","[5272.13, 542.49, 4922.86, 6889.52, 8137.4, 4586.99]",5058.565
1838,2695194177,3,"[array([7711., 5262.]), array([5048., 8469.]), array([ 6208., 10967.]), array([3109., 8346.]), array([4511., 2637.]), array([2378., 1841.])]","[1137.35, 2419.18, 3222.5, 3624.11, 4178.03, 4516.73]",3182.983333333333
1840,2695194179,3,"[array([5195., 9204.]), array([3881., 9389.]), array([8509., 6051.]), array([1346.,  883.]), array([9763., 6070.]), array([3917., 6262.])]","[4220.68, 2721.76, 8429.57, 9933.46, 3794.64, 324.32]",4904.071666666667
1842,2695194190,4,"[array([ 6243., 10124.]), array([ 7689., 10952.]), array([2441., 8857.]), array([606., 569.]), array([7663., 2518.]), array([8090., 4878.])]","[4334.32, 6041.7, 4277.65, 10601.51, 1024.62, 4676.52]",5159.386666666666
1844,2695194192,3,"[array([8616., 4728.]), array([3890., 7940.]), array([7259., 9809.]), array([11844.,  3815.]), array([6795., 2985.]), array([6628., 4517.])]","[1592.01, 1327.24, 4771.24, 7595.76, 1968.28, 3458.08]",3452.101666666667
1846,2695194203,5,"[array([10406.,  3075.]), array([8460., 2293.]), array([2215., 8565.]), array([ 6324., 12156.]), array([6222., 9834.]), array([6824., 5508.])]","[3866.97, 6730.69, 4624.2, 2857.55, 7800.71, 3294.16]",4862.38
1848,2695194205,3,"[array([7015., 3019.]), array([3641., 6384.]), array([ 3707., 11446.]), array([4176., 9505.]), array([6757., 1263.]), array([8162., 5502.])]","[3474.13, 417.48, 1508.43, 2433.66, 2253.86, 4612.45]",2450.0016666666666
1850,2695194207,3,"[array([9263., 5981.]), array([4711., 6420.]), array([4704., 7656.]), array([3419., 7270.]), array([6550., 7672.]), array([8653., 2573.])]","[1071.55, 1358.96, 5397.77, 3781.7, 5657.88, 6212.74]",3913.433333333333
1852,2695194219,3,"[array([7980., 3508.]), array([3698., 6537.]), array([ 2901., 11250.]), array([6942., 5374.]), array([3439., 1892.]), array([3612., 6396.])]","[2776.46, 359.96, 1869.9, 3952.65, 5272.72, 207.29]",2406.4966666666664
1854,2695194220,4,"[array([8922., 5477.]), array([6820., 5292.]), array([2730., 8192.]), array([ 3312., 10449.]), array([3233., 7241.]), array([8288., 2486.])]","[1053.43, 3718.24, 4854.08, 3480.93, 7269.1, 5973.29]",4391.511666666666
1856,2695194222,5,"[array([3233., 8306.]), array([2286., 8446.]), array([8640., 4405.]), array([7104., 5236.]), array([1762., 1133.]), array([2378., 1796.])]","[5396.58, 2051.56, 9888.19, 4106.8, 7042.83, 4560.06]",5507.669999999999
1858,2695194225,5,"[array([5069., 8450.]), array([3806., 6138.]), array([ 1448., 10827.]), array([4523., 2653.]), array([13097.,  3459.]), array([ 855., 1391.])]","[3839.78, 713.24, 3076.66, 6976.0, 4530.93, 5528.23]",4110.806666666666
1860,2695194226,4,"[array([7653., 4995.]), array([3749., 6388.]), array([2471., 9286.]), array([8519., 2650.]), array([4652., 9321.]), array([3991., 9617.])]","[1403.04, 488.72, 3859.3, 6932.33, 7982.19, 3450.11]",4019.2816666666663
1862,2695194230,1,"[array([3436., 7782.]), array([3722., 6213.]), array([8396., 2368.]), array([7099., 5081.]), array([3750., 9221.]), array([4487., 5965.])]","[5027.79, 603.53, 11592.63, 4260.09, 8392.55, 913.88]",5131.745
1864,2695194242,1,"[array([7872., 3558.]), array([3587., 6198.]), array([5178., 8979.]), array([1053.,  808.]), array([8808., 2340.]), array([11366.,  1669.])]","[2738.76, 553.56, 4251.08, 10154.28, 154.4, 8984.74]",4472.803333333333
1866,2695194246,5,"[array([2711., 6006.]), array([3448., 8651.]), array([4679., 7366.]), array([9236., 2260.]), array([7518., 3781.]), array([5681., 6260.])]","[5527.45, 1939.06, 5678.19, 7527.86, 1783.08, 2081.21]",4089.475
1868,2695194260,1,"[array([9272., 3808.]), array([3982., 8034.]), array([ 3732., 10152.]), array([8205., 5323.]), array([10427.,  1613.]), array([11723.,  1465.])]","[2675.41, 1450.05, 2802.66, 4299.04, 1925.83, 9395.91]",3758.15
1870,2695194262,4,"[array([10964.,  7488.]), array([6066., 5115.]), array([ 2298., 12616.]), array([4274., 9406.]), array([7167., 5140.]), array([ 3579., 13371.])]","[2989.99, 3121.98, 1413.99, 2329.9, 3103.96, 7182.03]",3356.975
1872,2695194273,2,"[array([8222., 3558.]), array([3759., 6141.]), array([3627., 9434.]), array([6431., 4890.]), array([8460., 2395.]), array([3909., 6222.])]","[2715.02, 683.97, 3520.27, 4425.31, 227.04, 309.76]",1980.2283333333335
1874,2695194277,5,"[array([8022., 3508.]), array([6885., 5256.]), array([4017., 9547.]), array([3022., 7676.]), array([3625., 2336.]), array([7414., 3133.])]","[2772.96, 3792.08, 3424.52, 3936.1, 5059.91, 4886.52]",3978.681666666667
1876,2695194280,3,"[array([3344., 7746.]), array([2412., 8386.]), array([7276., 6386.]), array([11606.,  1658.]), array([13379.,  2450.]), array([3872., 6248.])]","[5105.12, 1934.87, 7492.31, 9144.6, 4695.03, 277.35]",4774.88
1878,2695194282,2,"[array([7868., 3547.]), array([3683., 6547.]), array([ 2630., 11874.]), array([ 2344., 11820.]), array([8421., 2662.]), array([5235., 5945.])]","[2750.19, 341.99, 1500.03, 4941.72, 349.38, 1652.12]",1922.5716666666667
1880,2695194283,3,"[array([8082., 3464.]), array([6895., 5317.]), array([ 2961., 11173.]), array([4184., 9592.]), array([7331., 3331.]), array([7786., 9608.])]","[2813.0, 3778.35, 1917.31, 2434.16, 1624.44, 5404.05]",2995.2183333333337
1882,2695194284,4,"[array([8511., 4787.]), array([6785., 5029.]), array([ 1861., 11250.]), array([6014., 8414.]), array([6962., 4015.]), array([3846., 6417.])]","[1511.96, 3795.08, 2485.9, 1073.38, 2339.05, 334.68]",1923.3416666666665
1884,2695194286,1,"[array([7124., 3142.]), array([6609., 4811.]), array([3150., 7913.]), array([5159., 9587.]), array([7098., 5252.]), array([8064., 2195.])]","[3321.27, 3744.09, 5067.85, 1468.97, 3235.4, 5989.19]",3804.4616666666666
1886,2695194287,2,"[array([5510., 3458.]), array([6929., 5253.]), array([2435., 8279.]), array([6317., 6268.]), array([10612.,  3097.]), array([394., 461.])]","[3915.8, 3833.88, 4835.63, 3057.31, 2039.46, 6564.67]",4041.125
1888,2695194290,3,"[array([7322., 3419.]), array([6207., 5034.]), array([2618., 9921.]), array([5347., 4861.]), array([7468., 5110.]), array([4468., 9272.])]","[2995.57, 3284.57, 3210.59, 4624.55, 2941.15, 3202.59]",3376.5033333333336
1890,2695194299,3,"[array([8222., 3558.]), array([5644., 5403.]), array([2317., 9254.]), array([8754., 2458.]), array([8009., 5428.]), array([6281., 6378.])]","[2715.02, 2612.22, 3939.96, 7183.9, 3071.1, 2686.66]",3701.476666666666
1892,2695194307,3,"[array([8535., 4762.]), array([3706., 8000.]), array([2671., 8387.]), array([4641., 7736.]), array([6923., 5499.]), array([9025., 5461.])]","[1541.08, 1326.67, 4675.2, 2515.81, 3536.61, 5472.64]",3178.001666666667
1894,2695194308,1,"[array([9119., 3610.]), array([6874., 5608.]), array([2251., 8676.]), array([2498.,  851.]), array([7904., 2362.]), array([2283., 8517.])]","[2806.84, 3660.75, 4507.51, 9403.79, 783.13, 2675.2]",3972.8700000000003
1896,2695194309,3,"[array([9416., 5592.]), array([3945., 6362.]), array([4589., 9319.]), array([9727., 1744.]), array([8150., 6672.]), array([8575., 1460.])]","[1365.88, 661.76, 3749.13, 8187.81, 4273.49, 6863.24]",4183.551666666666
1898,2695194310,3,"[array([9930., 6573.]), array([6962., 5310.]), array([3507., 7787.]), array([3138., 7605.]), array([6950., 5149.]), array([2652., 5179.])]","[1724.3, 3843.24, 5169.6, 3861.75, 3223.17, 1385.89]",3201.3249999999994
1900,2695194311,5,"[array([8575., 4899.]), array([3338., 6389.]), array([5620., 8895.]), array([7177., 9855.]), array([3767., 6115.]), array([3943., 1047.])]","[1416.17, 327.25, 4502.67, 790.87, 6143.4, 5153.36]",3055.6200000000003
1902,2695194312,3,"[array([8256., 3517.]), array([3692., 6382.]), array([4992., 9003.]), array([ 2140., 13434.]), array([394., 461.]), array([6880., 5276.])]","[2756.1, 452.13, 4165.99, 6074.56, 8521.09, 3403.73]",4228.933333333333
1904,2695194313,1,"[array([10000.,  7425.]), array([3808., 6175.]), array([3423., 8612.]), array([6824., 5508.]), array([8695., 2561.]), array([2817., 6855.])]","[2110.2, 685.0, 4349.08, 3810.47, 129.47, 1028.69]",2018.8183333333334
1906,2695194315,3,"[array([8598., 4557.]), array([7165., 5204.]), array([3476., 7749.]), array([745., 608.]), array([10945.,  3656.]), array([3712., 6253.])]","[1754.6, 4071.0, 5208.65, 10491.14, 2571.05, 128.13]",4037.4283333333333
1908,2695194319,5,"[array([8272., 3544.]), array([6485., 4677.]), array([ 2924., 13663.]), array([ 4289., 14051.]), array([8322., 2539.]), array([9971., 3329.])]","[2729.29, 3709.65, 1029.9, 5273.34, 377.48, 6982.59]",3350.375
1910,2695194320,2,"[array([7035., 4400.]), array([3931., 6357.]), array([5088., 9026.]), array([1211.,  882.]), array([10838.,  5278.]), array([8603., 2297.])]","[2222.82, 652.64, 4175.77, 10006.39, 3569.23, 6337.8]",4494.108333333333
1912,2695194323,4,"[array([7650., 3805.]), array([6258., 4936.]), array([ 2402., 12724.]), array([3290., 7295.]), array([8079., 2310.]), array([3789., 6149.])]","[2535.69, 3378.99, 1289.67, 3877.84, 617.18, 192.21]",1981.93
1914,2695194324,3,"[array([7069., 3097.]), array([11554.,  7150.]), array([3682., 9939.]), array([4119., 9462.]), array([8017., 5320.]), array([942., 741.])]","[3382.24, 8181.68, 3015.02, 2487.53, 2964.02, 6062.26]",4348.791666666667
